time,hs_activations,rapl_delta
641.23452242,821292,1149045
641.362318272,821055,1139768
641.490114527,821253,1149045
641.617910093,821088,1148678
641.745705025,820890,1148984
641.873499272,820653,1139585
642.00129404,820851,1148739
642.129089354,820686,1148679
642.25688533,820823,1148618
642.384680674,820709,1148678
642.512478006,820571,1149167
642.640271374,820406,1139280
642.76806792,820544,1148495
642.895863834,820429,1148801
643.023658134,820292,1148801
643.151452628,820406,1139706
643.27924904,820544,1149167
643.407044696,820429,1148618
643.534837795,820292,1148862
643.662634157,820127,1148862
643.790429559,819929,1139584
643.918224044,819692,1148618
644.046020099,819407,1148984
644.17381711,819065,1139462
644.301612852,818655,1148130
644.429406051,818997,1148373
644.557201156,819407,1148740
644.68499725,819899,1148617
644.812792479,819489,1149045
644.940587309,819831,1148862
645.068383111,820241,1139524
645.196178068,819899,1148922
645.323974319,820184,1148679
645.451768818,820526,1148740
645.579565418,820936,1148740
645.707359855,820594,1139706
645.835154484,820184,1148618
645.962951838,819692,1148801
646.090745486,820102,1139096
646.21854064,820594,1157773
646.346335991,820184,1139767
646.474131559,819692,1148557
646.601926672,819101,1148557
646.729722345,818392,1139706
646.857517492,817542,1148496
646.985312273,818251,1148434
647.113108349,819101,1148618
647.240903005,820122,1148679
647.3686983,819271,1148678
647.496494396,818251,1139951
647.624291114,819101,1148618
647.752084498,818392,1148373
647.879880584,817542,1148618
648.007675782,818251,1139462
648.13547113,819101,1148374
648.263266464,820122,1148618
648.391061839,821347,1148739
648.518857605,820326,1148984
648.64665266,821177,1148618
648.774447924,820468,1139523
648.902243764,819617,1148496
649.030038403,818597,1148740
649.157832941,817372,1139340
649.285629426,815902,1148129
649.413424423,817127,1148435
649.541220552,818597,1148251
649.669015699,820360,1148618
649.796810347,818891,1139707
649.924606407,820115,1148434
650.052402074,821585,1148679
650.180196419,823349,1148740
650.30799298,821879,1148983
650.43579249,820115,1030698
650.563583887,817999,972410
650.691379015,815459,980283
650.819174141,812411,971861
650.946968764,808754,979550
651.074764662,804365,971616
651.202560344,799099,970884
651.33035567,792779,970213
651.458151158,785196,969296
651.585945256,776095,968626
651.713741068,765175,960141
651.841536153,752070,958616
651.969331656,736344,957456
652.097127369,717474,955442
652.224922317,694829,945737
652.310412338,667655,643309
652.395316127,635047,632750
652.48051312,595916,621275
652.565711194,548960,617064
652.650907194,492613,596312
652.736104023,424996,582396
652.821300571,481343,692442
652.906498215,434387,597045
652.991694522,378039,583799
653.076891806,424996,687926
653.162088439,481343,685057
653.247285786,434387,604734
653.33248288,378039,584044
653.417678975,424996,679625
653.502876239,481343,692808
653.588074983,434387,604674
653.673271987,473517,677855
653.758468809,440909,612059
653.843665552,401778,600218
653.92886134,434387,666563
654.01405831,407213,615416
654.099255202,429858,659422
654.184452099,457032,669859
654.269650266,434387,617614
654.354847677,407213,615293
654.440043342,429858,659484
654.525240069,410987,622679
654.610437008,426713,652037
654.695633871,445583,661314
654.780830134,429858,624449
654.86602822,442963,654051
654.951224109,432042,631895
655.036422574,418937,622740
655.121618247,429858,653014
655.206815261,442963,646116
655.292012265,432042,632018
655.377209435,441142,654112
655.462408095,433559,631834
655.547604992,424458,631163
655.632799586,432042,645506
655.717996433,425722,638671
655.803193256,430989,637998
655.888390104,437308,646300
655.973587394,444892,654906
656.0587838,438572,632261
656.143981205,430989,631529
656.229179628,437308,646178
656.31437511,432042,639402
656.399572639,425722,630736
656.48476818,430989,645628
656.569965296,437308,646300
656.655161995,432042,639281
656.740360502,425722,630735
656.825556112,430989,645629
656.910753208,437308,646238
656.995951671,432042,631407
657.081147373,425722,638792
657.16634397,430989,645934
657.251541093,437308,646300
657.336738164,432042,631285
657.421934708,436431,646665
657.507132142,441697,646910
657.592330068,437308,631774
657.677525259,432042,638914
657.762724407,436431,646666
657.847920054,432773,631285
657.933116485,428385,638670
658.018313171,432042,645933
658.103510609,428994,630797
658.188707914,431534,645934
658.273903956,434582,646482
658.359101764,432042,631041
658.444299044,428994,638487
658.529495681,431534,645995
658.614691679,429418,638487
658.699888,431181,638426
658.785085065,433298,646116
658.870282068,435838,638854
658.955480814,433721,638914
659.040678032,431181,639037
659.125873241,428134,638609
659.211070392,430673,638121
659.296268176,433721,646299
659.381465017,431181,638671
659.466660335,433298,638731
659.551858171,435838,646666
659.637054299,433721,639158
659.722252072,431181,630858
659.807448333,433298,646361
659.892646853,435838,638670
659.977842292,433721,639036
660.063039359,435485,646666
660.148236192,434015,638915
660.233432226,432251,638914
660.318630711,430135,638487
660.403826199,431899,676878
660.489025654,434015,743284
660.57422112,436555,761412
660.659419853,439603,752256
660.744614815,443260,761473
660.829812278,447649,761961
660.915010285,452915,762510
661.00020565,459235,753722
661.08540146,466818,772764
661.170600356,475919,764402
661.255795651,486839,765257
661.340992443,499944,775022
661.426189244,515670,776610
661.511386491,534540,787290
661.596585297,557185,779844
661.681780772,584359,800413
661.766979365,616967,802855
661.852175131,656098,815183
661.937370236,703054,828184
662.02256816,759401,832945
662.150365151,827018,1215939
662.27815822,770671,1085080
662.405954452,817627,1199277
662.533749497,873975,1203732
662.661546096,827018,1099241
662.789340744,770671,1085019
662.917135128,817627,1198971
663.044932871,873975,1203366
663.172726206,827018,1098997
663.300522266,770671,1094418
663.428316708,817627,1189938
663.556113661,873975,1203672
663.683907693,827018,1107968
663.811703431,770671,1085263
663.939499824,817627,1190000
664.067295272,873975,1203366
664.195090631,827018,1107968
664.322885895,770671,1085080
664.450679264,817627,1189878
664.578476371,873975,1203244
664.706270238,827018,1107846
664.834067541,770671,1085080
664.961862182,817627,1189756
665.089656575,873975,1212704
665.217453572,827018,1098813
665.345248272,866149,1185971
665.473042121,833540,1116025
665.600839245,794410,1113217
665.728633247,827018,1173765
665.85642835,799845,1121884
665.984225889,822489,1165158
666.112020086,803619,1130490
666.239815795,819344,1165525
666.36761122,838215,1166928
666.495406547,860860,1168759
666.623201123,841989,1134030
666.750996175,857715,1159971
666.878791206,844610,1143124
667.006588166,855531,1160336
667.134382079,846430,1133298
667.262177547,835510,1141904
667.389974391,822405,1131833
667.517769457,833325,1157895
667.645565176,824225,1140866
667.773359504,831809,1158078
667.90115458,840909,1159238
668.02895079,833325,1132627
668.156746975,824225,1140683
668.284540745,831809,1158078
668.412335715,840909,1159055
668.540131499,833325,1132199
668.667926406,824225,1140256
668.79572228,831809,1158322
668.923517375,825489,1140500
669.051313617,817905,1140073
669.179108391,824225,1148678
669.306903447,818959,1139585
669.434699456,823347,1157468
669.562496501,828614,1149106
669.690288948,824225,1149289
669.818084543,827882,1149167
669.945879276,832271,1149411
670.07367454,837537,1158566
670.201470294,833149,1141049
670.329265284,827882,1140561
670.457061758,821563,1139890
670.584856565,826829,1148740
670.712651522,822440,1149472
670.840447333,826098,1148923
670.968243836,823050,1139951
671.096037248,825590,1158444
671.223832005,823473,1140073
671.35162836,825237,1148922
671.479423968,823767,1149473
671.607219648,824992,1139645
671.735014325,826462,1148862
671.862809487,825237,1149350
671.99060563,823767,1149228
672.1184005,824992,1148862
672.246195366,826462,1149350
672.373991161,825237,1140134
672.501787191,826258,1148923
672.629582482,825407,1149594
672.757378907,824386,1140011
672.885172343,825237,1158018
673.012968391,826258,1149411
673.140763542,825407,1139889
673.268559734,826116,1148862
673.396357299,825525,1149472
673.524149553,826017,1149106
673.651945638,826608,1149167
673.779742562,826116,1140378
673.907537924,825525,1149472
674.035334029,824816,1139646
674.163128757,825407,1149106
674.290922286,826116,1148862
674.418718749,826966,1149044
674.546513723,826258,1149534
674.674308249,825407,1149228
674.802104337,826116,1148923
674.929899237,825525,1140072
675.057695524,824816,1149411
675.185490733,825407,1149228
675.313285468,826116,1149167
675.441080333,825525,1149228
675.568877765,824816,1140256
675.696672538,823966,1149045
675.824468805,824675,1149167
675.952263849,824084,1139707
676.080057632,823375,1149106
676.207853436,823966,1149106
676.335648297,823473,1148983
676.463444723,822883,1149351
676.591239563,823375,1139706
676.719035616,823966,1148801
676.846830966,824675,1149167
676.97462692,824084,1148984
677.102420198,824576,1149167
677.230216297,825167,1149228
677.358011158,824675,1139889
677.485806349,824084,1149106
677.613602526,823375,1149595
677.741397497,822524,1139950
677.869192458,823233,1148740
677.996988404,824084,1148923
678.124783632,823375,1148618
678.25257802,823966,1148861
678.380374265,824675,1149106
678.508169784,825525,1149045
678.635965845,826546,1148923
678.763760348,825695,1140378
678.891557001,824675,1149045
679.019351763,825525,1149045
679.147146397,826546,1149472
679.274944807,825695,1140256
679.402736962,824675,1149228
679.530532278,825525,1149045
679.658327415,826546,1149167
679.786123315,825695,1149106
679.913918278,826404,1149350
680.041715822,825813,1140317
680.169509179,825105,1149228
680.297305094,824254,1149045
680.425101771,824963,1139767
680.552895325,824372,1148923
680.680692473,824864,1149106
680.808486952,825455,1149106
680.936282063,824963,1149106
681.064077154,825373,1140195
681.191872151,825865,1148984
681.319667299,825455,1148922
681.447463491,824963,1149289
681.575260729,825373,1148984
681.703054491,825031,1140073
681.830848263,824621,1149167
681.958643848,824129,1149045
682.086438748,824539,1148862
682.21423423,824197,1139889
682.342029514,824482,1148557
682.469826232,824245,1148923
682.597620505,823960,1148923
682.725415351,823618,1149167
682.853211403,823903,1148984
682.9810063,824245,1139950
683.108801055,824655,1149045
683.236597257,825147,1149045
683.364392254,825738,1149167
683.49218725,826446,1149167
683.619983736,825856,1139951
683.747778556,826348,1149167
683.875573152,825938,1149289
684.00336968,825446,1149167
684.13116463,825856,1149045
684.258962199,826348,1148984
684.386755678,825938,1140316
684.514550267,825446,1149290
684.642346814,824855,1149105
684.770142731,824146,1139707
684.897937473,824737,1149228
685.025732134,825446,1158566
685.153527018,824855,1139951
685.281322397,824146,1139585
685.409118586,824737,1158261
685.536914171,824245,1140073
685.664709317,823654,1149167
685.792504638,824146,1148739
685.920299267,824737,1139585
686.048095451,825446,1158200
686.175892034,826296,1139706
686.303685602,825587,1148984
686.431481113,826178,1149656
686.559276439,825686,1149106
686.687071844,825095,1140011
686.814868563,824386,1149411
686.94266287,824977,1149289
687.070458434,824485,1149167
687.198254188,823894,1149167
687.326048476,823185,1139951
687.453845127,823776,1149045
687.581639366,824485,1149106
687.709434216,825335,1149106
687.837230358,826356,1149228
687.965025515,827581,1149716
688.092820664,826560,1140073
688.220616157,825335,1149289
688.348411991,823866,1149472
688.476207478,822102,1140012
688.604002708,823572,1148557
688.731797073,822347,1149044
688.859593535,820877,1139707
688.987388673,822102,1148618
689.115183519,823572,1149045
689.242979493,825335,1148800
689.370773967,827452,1158445
689.498569658,825688,1140378
689.626366121,823572,1149167
689.754161297,821032,1139889
689.88195564,823148,1148740
690.009751647,825688,1149045
690.137546689,823572,1149106
690.265342429,821032,1140073
690.393137372,823148,1106198
690.520934508,821385,994321
690.648729383,819268,980466
690.776524204,816728,972471
690.904318459,813681,979856
691.032114639,810023,971677
691.159909689,805635,971616
691.287705207,800368,971128
691.415500724,794048,970335
691.543295393,786465,969480
691.671091697,777364,968564
691.798886186,766444,960019
691.926681076,753339,966673
692.054477697,737614,949765
692.182272098,718743,955870
692.310067468,696098,946225
692.395676711,668924,642943
692.480461667,636316,632811
692.565658833,597186,621031
692.650855507,550229,617125
692.736052757,493882,596800
692.821249435,426265,582396
692.906446869,482612,692747
692.991643687,435656,597228
693.076839136,379309,591917
693.16203597,426265,679808
693.247233422,482612,692991
693.332430442,435656,596984
693.41762768,474786,678098
693.502824171,442178,611876
693.588023222,403048,608275
693.673219421,435656,666747
693.758416225,408482,615415
693.843613346,431127,659606
693.928810224,458301,661985
694.014006232,435656,625670
694.099202889,408482,615477
694.184400499,431127,659422
694.269597235,458301,662108
694.354794249,435656,625548
694.4399914,454527,654722
694.525187939,438801,625304
694.610385084,419931,623838
694.695581971,435656,652831
694.78077892,422551,631102
694.865975237,433472,645506
694.951172115,446577,654478
695.036369539,435656,632384
695.121566457,422551,630979
695.206764808,433472,645446
